1168-5144A	164 Myra Street		Alma	GA	31510	Bacon	View This Bid on Auction.com
1017-664205A	140 Hawken Trl		McDonough	GA	30253	Henry	
1078-025A	136 Lake Terrace		McDonough	GA	30253	Henry	
1120-19494A	108 Tyre Drive		McDonough	GA	30253	Henry	View This Bid on Auction.com
1317-3207A	525 Liverpool Dr		McDonough	GA	30252	Henry	
1317-3246A	Lot 6 Jackson Lake Rd		McDonough	GA	30253	Henry	
1012-4950A	116 Brianna Drive		Stockbridge	GA	30281	Henry	
1148-10783A	531 Country Club Dr		Stockbridge	GA	30281	Henry	View This Bid on Auction.com
1208-1995A	265 Charlotte Blvd		Stockbridge	GA	30281	Henry	
1434-1624A	302 Calvary Ct		Byron	GA	31008	Houston	View This Bid on Auction.com
1000-6354A	122 Sandra Ave		Warner Robins	GA	31088	Houston	
1000-6628A	221 Twelve Oaks Drive		Warner Robins	GA	31088	Houston	View This Bid on Auction.com
1031-509A	142 Cherrendale Drive		Warner Robins	GA	31088	Houston	View This Bid on Auction.com
1033-2285A	118 Pleasant Hill Ct		Warner Robins	GA	31088	Houston	
1006-2412A	56 Wesley Way		Commerce	GA	30529	Jackson	View This Bid on Auction.com
1031-178A	138 Gober Drive		Commerce	GA	30530	Jackson	View This Bid on Auction.com
1292-233A	728 Cambridge Farms Dr		Hoschton	GA	30548	Jackson	View This Bid on Auction.com
1317-2945A	117 Clifford Nelms Rd		Hazlehurst	GA	31539	Jeff davis	
1006-2402A	376 Wheeler Road		Gray	GA	31032	Jones	View This Bid on Auction.com
1017-660165A	220 Tidwell Drive		Macon	GA	31217	Jones	
1120-20005A	South Drive		Macon	GA	31211	Jones	View This Bid on Auction.com
1010-833A	781 Taylor Grocery Road		Cadwell	GA	31009	Laurens	
1317-3258A	1316 Mclendon Rd		Dublin	GA	31021	Laurens	
1006-2432A	137 Madeline Hill C		Leesburg	GA	31763	Lee	View This Bid on Auction.com
1031-330A	128 Katie Lynn St		Leesburg	GA	31763	Lee	
1292-231A	523 Creekside Dr		Leesburg	GA	31763	Lee	View This Bid on Auction.com
1000-6658A	185 Wayfair Lane		Hinesville	GA	31313	Liberty	View This Bid on Auction.com
1317-3131A	1645 Latham Court		Hinesville	GA	31313	Liberty	
1154-1395A	14 Arcadia Drive		Midway	GA	31320	Liberty	
1207-968A	85 Wilkerson Road		Ludowici	GA	31316	Long	
1317-3229A	4135 Cider Trail		Hahira	GA	31632	Lowndes	
1095-555A	2205 Deborah Dr		Valdosta	GA	31602	Lowndes	View This Bid on Auction.com
1216-2455A	364 Bethel Church Road		Luthersville	GA	30251	Meriwether	
1263-459A	571 Lee Williams Drive NW		Pelham	GA	31779	Mitchell	
1017-467A	182 James Street		Forsyth	GA	31069	Monroe	$47,000.00
1006-2368A	107 Virginia Lee Boulevard		Jackson	GA	30233	Monroe	View This Bid on Auction.com
1208-1547A	1079 Norris Lane		Madison	GA	30650	Morgan	View This Bid on Auction.com
1207-969A	1091 Woodlawn Rd		Chatsworth	GA	30705	Murray	View This Bid on Auction.com
1000-6778A	5721 Blueridge Drive		Columbus	GA	31907	Muscogee	
1000-6784A	6210 Perry Ave		Columbus	GA	31909	Muscogee	
1012-4953A	848 Pheasant Loop		Columbus	GA	31907	Muscogee	
1033-2268A	3407 Flintlock Dr		Columbus	GA	31907	Muscogee	
1087-1681A	2236 Cornell Drive		Columbus	GA	31903	Muscogee	
1148-13105A	2270 Birchwood Drive		Columbus	GA	31909	Muscogee	View This Bid on Auction.com
1168-4056A	1110 Rigdon Road		Columbus	GA	31906	Muscogee	View This Bid on Auction.com
1207-929A	5509 Princeton Ave		Columbus	GA	31904	Muscogee	
1208-1811A	406 Henson Avenue		Columbus	GA	31907	Muscogee	View This Bid on Auction.com
1292-235A	7816 Crawford Drive		Columbus	GA	31909	Muscogee	View This Bid on Auction.com
1317-3122A	4128 Forest Road		Columbus	GA	31907	Muscogee	
1016-3428A	25 Hanley Mill Drive		Covington	GA	30016	Newton	View This Bid on Auction.com
1017-706A	630 Freeman Drive		Covington	GA	30016	Newton	View This Bid on Auction.com
1017-854A	20 Havenwood Ln		Covington	GA	30016	Newton	
1031-462A	750 Pebble Boulevard		Covington	GA	30016	Newton	View This Bid on Auction.com
1098-367A	75 Princeton Way		Covington	GA	30016	Newton	
1098-373A	8292 Sterling Lakes Drive		Covington	GA	30014	Newton	
1154-1390A	430 Arthurs Lane		Covington	GA	30016	Newton	
1168-5113A	150 Coldwater Dr		Covington	GA	30016	Newton	View This Bid on Auction.com
1207-693A	9118 Westview Drive S.W.		Covington	GA	30014	Newton	
1208-1967A	270 Eastwood Forest		Covington	GA	30014	Newton	
1208-2009A	10 Lotus Ln		Covington	GA	30016	Newton	
1317-3251A	460 Creekview Boulevard		Covington	GA	30016	Newton	View This Bid on Auction.com
1078-036A	105 Northwood Springs Dr		Oxford	GA	30054	Newton	
1208-1963A	1921 Mcree Gin Road		Watkinsville	GA	30677	Oconee	
1000-6605A	1603 School Road		Dallas	GA	30132	Paulding	View This Bid on Auction.com
1000-6800A	225 Villa Ridge Ter		Dallas	GA	30157	Paulding	View This Bid on Auction.com
1017-745A	33 Plum Branch Trace		Dallas	GA	30157	Paulding	View This Bid on Auction.com
1098-370A	9 Camellia Way		Dallas	GA	30132	Paulding	
1168-5130A	123 Cartee Ln		Dallas	GA	30157	Paulding	View This Bid on Auction.com
1154-1393A	34 Bridge Grove		Douglasville	GA	30134	Paulding	
1317-3250A	251 Gold Creek Trail		Hiram	GA	30141	Paulding	
1000-6699A	203 Amber Drive		Byron	GA	31008	Peach	View This Bid on Auction.com
1000-6541A	48 Pine View Court		Jasper	GA	30143	Pickens	
1120-21465A	171 Sunset Valley St		Cedartown	GA	30125	Polk	View This Bid on Auction.com
1263-557A	153 Hardin Road		Esom Hill	GA	30125	Polk	
1031-310A	303 Carlton Drive		Rockmart	GA	30153	Polk	
1162-5402A	190 Clubhouse Drive		Eatonton	GA	31024	Putnam	
1207-952A	109 Rock Lake Trl		Eatonton	GA	31024	Putnam	
1012-4960A	260 Grey Fox Trail		Clayton	GA	30525	Rabun	
1006-2405A	333 Koala Cir		Lakemont	GA	30552	Rabun	View This Bid on Auction.com
1000-6705A	1629 Carpenter Street		Augusta	GA	30901	Richmond	
1000-6811A	2422 Barton Chapel Road		Augusta	GA	30906	Richmond	View This Bid on Auction.com
1154-1389A	3006 Happy Road		Augusta	GA	30906	Richmond	
1000-6761A	3432 Gebhart Ct		Hephzibah	GA	30815	Richmond	
1317-3272A	1912 Mitchell Place		Hephzibah	GA	30815	Richmond	View This Bid on Auction.com
2191-374A	4107 Pinnacle Way		Hephzibah	GA	30815	Richmond	
1000-6728A	2529 Lennox Road SE		Conyers	GA	30094	Rockdale	
1000-6791A	1661 Oakforest Drive		Conyers	GA	30013	Rockdale	View This Bid on Auction.com
1012-4937A	4831 Navajo Trail SE		Conyers	GA	30094	Rockdale	
1016-3400A	3635 Cape Lane		Conyers	GA	30013	Rockdale	View This Bid on Auction.com
1016-3427A	303 W Hightower Trl Nw		Conyers	GA	30012	Rockdale	
1017-835A	2314 Rolling Acres Ct SW		Conyers	GA	30094	Rockdale	
1031-447A	1248 Rhodes Walk		Conyers	GA	30094	Rockdale	View This Bid on Auction.com
1207-975A	1361 Country Lane Drive NE		Conyers	GA	30012	Rockdale	View This Bid on Auction.com
1208-2028A	2608 Brynlyn Court		Conyers	GA	30013	Rockdale	
1317-3271A	1523 Locomotive Dr NE		Conyers	GA	30013	Rockdale	
1000-6795A	4017 River Garden Circle		Covington	GA	30016	Rockdale	View This Bid on Auction.com
1012-4948A	2840 Union Church Rd SW		Stockbridge	GA	30281	Rockdale	
1000-667509283A	127 S Church St		Iron City	GA	39859	Seminole	View This Bid on Auction.com
1000-6794A	441 North Hill Street		Griffin	GA	30223	Spalding	
1317-2567A	2020 Brady Road		Leslie	GA	31764	Sumter	View This Bid on Auction.com
1078-026A	556 North Washington Avenue		Talbotton	GA	31827	Talbot	
1000-6601A	1480 Twilla Dr		Tifton	GA	31794	Tift	View This Bid on Auction.com
1031-77475A	53 TC Gordon Road		Tifton	GA	31794	Tift	View This Bid on Auction.com
1120-21342A	261 Academy Drive		Lyons	GA	30436	Toombs	
1000-6651A	675 Teaver Rd		Lagrange	GA	30240	Troup	View This Bid on Auction.com
1000-6732A	137 Taylor Len Drive		Lagrange	GA	30240	Troup	View This Bid on Auction.com
1016-667501694A	339 East Mount Zion Church Road		Lagrange	GA	30241	Troup	View This Bid on Auction.com
1031-77718A	102 Rosalie Way		Lagrange	GA	30240	Troup	View This Bid on Auction.com
1162-5488A	930 Norwood Drive		Lagrange	GA	30240	Troup	View This Bid on Auction.com
1207-977A	16 Barnard Avenue		Lagrange	GA	30241	Troup	
1012-4842A	364 Reed Road		West Point	GA	31833	Troup	
1006-2428A	147 South Jefferson St		Ashburn	GA	31714	Turner	
1078-023A	6925 Log Cabin Rd		Blairsville	GA	30512	Union	
1168-5116A	562 Wildhog Creek Circle		Suches	GA	30572	Union	View This Bid on Auction.com
1823-025A	902 Boynton Avenue		Chickamauga	GA	30707	Walker	
1078-017A	175 Stiles Lane		La Fayette	GA	30728	Walker	
1317-3249A	1859 Shoal Creek Rd NW		Monroe	GA	30656	Walton	View This Bid on Auction.com
1000-667513204A	453 S Cherokee Rd		Social Circle	GA	30025	Walton	View This Bid on Auction.com
1010-818A	385 Bonnie Pearl Lane		Cleveland	GA	30528	White	View This Bid on Auction.com
1017-832A	75 Danford Drive		Cleveland	GA	30528	White	
1000-6756A	409 Mill Creek Road		Rocky Face	GA	30740	Whitfield	
1017-793A	3015 Highland Circle		Rocky Face	GA	30740	Whitfield	View This Bid on Auction.com
1208-2025A	505 Sam Love Rd		Rocky Face	GA	30740	Whitfield
