10/03/2017,58 Kristen Lane,Midway,GA,31320,Homeowner,Liberty 
10/03/2017,809 South Chattanooga St,Lafayette,GA,30728,Homeowner,Walker 
10/03/2017,4442 High Gate Dr Nw,Acworth,GA,30101,Homeowner,Cobb 
10/03/2017,49 James Rd,Summerville,GA,30747,Homeowner,Chattooga 
10/03/2017,253 Williams St,Crawfordville,GA,30631,Homeowner,Taliaferro 
10/03/2017,1043 Palmer Road,Lithonia,GA,30058,Homeowner,DeKalb 
10/03/2017,6e 9th St,Chickamauga,GA,30707,Homeowner,Walker 
10/03/2017,386 Atlanta Hwy,Rockmart,GA,30153,Homeowner,Polk 
10/03/2017,1500 Windy Oaks Ct,Conyers,GA,30013,Homeowner,Rockdale 
10/03/2017,2611 Eastmont Trl,Snelville,GA,30039,Homeowner,Gwinnett 
10/03/2017,6348 Polar Fox Ct,Riverdale,GA,30296,Homeowner,Fulton 
10/03/2017,5310 Pinnacle Pointe,Winston,GA,30187,Homeowner,Douglas 
10/03/2017,5232 Odum Street Nw,Covington,GA,30014,Homeowner,Newton 
10/03/2017,711 Church Street,Claxton,GA,30417,Homeowner,Evans 
10/03/2017,107 Rose Dew Court,Saint Marys,GA,31558,Homeowner,Camden 
10/03/2017,837 Kenwood Ln,Jonesboro,GA,30238,Homeowner,Clayton 
10/03/2017,2843 Windsor Forrest Ct,College Park,GA,30349,Homeowner,Fulton 
10/03/2017,2861 Adams Brook Way,Snellville,GA,30078,Homeowner,Gwinnett 
10/03/2017,3345 Plantation Trace,Milton,GA,30004,Homeowner,Fulton 
10/03/2017,2674 Old Federal Rd S,Chatsworth,GA,30705,Homeowner,Murray 
10/03/2017,1095 Falling Water Lane,Norcross,GA,30093,Homeowner,Gwinnett 
10/03/2017,84 Wall Road,Hiram,GA,30141,Homeowner,Paulding 
10/03/2017,765 Glen View Loop,Monticello,GA,31064,Homeowner,Jasper 
10/03/2017,185 W Morning Dove Court,Monticello,GA,31064,Homeowner,Jasper 
10/03/2017,4138 Honeysuckle Dr.,Smyrna,GA,30082,Homeowner,Cobb 
10/03/2017,4700 Mayer Trace,Ellenwood,GA,30294,Homeowner,DeKalb 
10/03/2017,212 Plantation Drive,Waycross,GA,31501,Homeowner,Ware 
10/03/2017,425 Charles Shuman Road,Pembroke,GA,31321,Homeowner,Bryan 
10/03/2017,4783 Lake Park Ter,Acworth,GA,30101,Homeowner,Cobb 
10/03/2017,335 Mears Street,Martinez,GA,30907,Homeowner,Columbia 
10/03/2017,2015 Smithfield Avenue,Ellenwood,GA,30294,Homeowner,DeKalb 
10/03/2017,2064 Charter Lane,Lithonia,GA,30058,Homeowner,DeKalb 
10/03/2017,1368 Stirling Circle Nw #21,Atlanta,GA,30318,Homeowner,Fulton 
10/03/2017,1780 Versailles Drive,Atlanta,GA,30331,Homeowner,Fulton 
10/03/2017,1234 Pirkle Road,Norcross,GA,30093,Homeowner,Gwinnett 
10/03/2017,235 Dellwood Drive,Lawrenceville,GA,30043,Homeowner,Gwinnett 
10/03/2017,2530 Lockemeade Way,Lawrenceville,GA,30043,Homeowner,Gwinnett 
10/03/2017,2321 Flippen Road,Stockbridge,GA,30281,Homeowner,Henry 
10/03/2017,4726 Northgate Drive,Columbus,GA,31907,Homeowner,Muscogee 
10/03/2017,1102 Macintosh St,Vidalia,GA,30474,Homeowner,Toombs 
10/03/2017,1164 Rockmart Circle,Kennesaw,GA,30144,Homeowner,Cobb 
10/03/2017,4802 Basswood Drive,Columbus,GA,31909,Homeowner,Muscogee 
10/03/2017,8580 Colony Club Drive,Alpharetta,GA,30022,Homeowner,Fulton 
10/03/2017,1045 Colony Trail,Fairburn,GA,30213,Homeowner,Fulton 
10/03/2017,2953 Ramsey Road,Columbus,GA,31903,Homeowner,Muscogee 
10/03/2017,113 Riverwood Road,Brunswick,GA,31523,Homeowner,Glynn 
10/03/2017,256 Mill Pond Circle,Hahira,GA,31632,Homeowner,Cook 
10/03/2017,2055 Matt Drive,Austell,GA,30168,Homeowner,Cobb 
10/03/2017,337 Clairmont Drive,Warner Robins,GA,31088,Homeowner,Houston 
10/03/2017,7838 Runnymede Drive,Jonesboro,GA,30236,Homeowner,Clayton 
10/03/2017,3425 Reynolds Street,Brunswick,GA,31520,Homeowner,Glynn 
10/03/2017,910 Steele Drive,Hampton,GA,30228,Homeowner,Henry 
10/03/2017,2404 Mitford Court,Dacula,GA,30019,Homeowner,Gwinnett 
10/03/2017,304 Second Street,Unadilla,GA,31091,Homeowner,Dooly 
10/03/2017,1739 Inlet Cove Court,Snellville,GA,30078,Homeowner,Gwinnett 
10/03/2017,620 Minter Drive,Eastman,GA,31023,Homeowner,Dodge 
10/03/2017,613 Perkins Mill Road,Claxton,GA,30417,Homeowner,Evans 
10/03/2017,48 Elba Court,Dahlonega,GA,30533,Homeowner,Lumpkin 
10/03/2017,128 Trotters Ridge,Cusseta,GA,31805,Homeowner,Chattahoochee 
10/03/2017,722 Crestview Drive,Bethlehem,GA,30620,Homeowner,Barrow 
10/03/2017,25 Huckleberry Lane,Winder,GA,30680,Homeowner,Barrow 
10/03/2017,498 Cedar Ridge Drive,Winder,GA,30680,Homeowner,Barrow 
10/03/2017,531 Moss Hill,Macon,GA,31204,Homeowner,Bibb 
10/03/2017,3709 David Drive,Macon,GA,31216,Homeowner,Bibb 
10/03/2017,71 Still Meadows Bend,Richmond Hill,GA,31324,Homeowner,Bryan 
10/03/2017,67 Creekview Drive,Ringgold,GA,30736,Homeowner,Catoosa 
10/03/2017,110 Baldpate Road,Bloomingdale,GA,31302,Homeowner,Chatham 
10/03/2017,102 Ridgecrest Street,Pooler,GA,31322,Homeowner,Chatham 
10/03/2017,404 Genevieve Drive,Canton,GA,30114,Homeowner,Cherokee 
10/03/2017,213 Georgetown Drive B7,Athens,GA,30605,Homeowner,Clarke 
10/03/2017,11192 Hemlock Road,Hampton,GA,30228,Homeowner,Clayton 
10/03/2017,1540 Bogota Way,Jonesboro,GA,30236,Homeowner,Clayton 
10/03/2017,928 Brookside Court,Jonesboro,GA,30236,Homeowner,Clayton 
10/03/2017,10436 Irongate Lane,Jonesboro,GA,30238,Homeowner,Clayton 
10/03/2017,1082 N Parkwood Drive,Forest Park,GA,30297,Homeowner,Clayton 
10/03/2017,531 Woodknoll Court,Jonesboro,GA,30238,Homeowner,Clayton 
10/03/2017,4971 Valley Lake Road Sw Fka 5017 Jones Road,Austell,GA,30106,Homeowner,Cobb 
10/03/2017,4275 Sanders Road,Powder Springs,GA,30127,Homeowner,Cobb 
10/03/2017,5705 Hiram Lithia Springs,Powder Springs,GA,30127,Homeowner,Cobb 
10/03/2017,4399 Thorngate Lane,Acworth,GA,30101,Homeowner,Cobb 
10/03/2017,63 Gladstone Drive Sw,Marietta,GA,30060,Homeowner,Cobb 
10/03/2017,3786 Ashwood Drive Se,Smyrna,GA,30080,Homeowner,Cobb 
10/03/2017,3136 Delacorte Drive,Acworth,GA,30101,Homeowner,Cobb 
10/03/2017,1246 Bryan Street West,Douglas,GA,31533,Homeowner,Coffee 
10/03/2017,127 Glenora Drive,Martinez,GA,30907,Homeowner,Columbia 
10/03/2017,4629 Grand Central Parkway,Decatur,GA,30035,Homeowner,DeKalb 
10/03/2017,3396 Spring Meadow Court,Tucker,GA,30084,Homeowner,DeKalb 
10/03/2017,4240 Hampton Mill Parkway,Douglasville,GA,30135,Homeowner,Douglas 
10/03/2017,3183 Lower Creek Dr,Douglasville,GA,30135,Homeowner,Douglas 
10/03/2017,11 South Hughes Street Sw,Rome,GA,30165,Homeowner,Floyd 
10/03/2017,6580 Akins Way,Cumming,GA,30041,Homeowner,Forsyth 
10/03/2017,2700 Tanglewood Trail,Atlanta,GA,30344,Homeowner,Fulton 
10/03/2017,3990 Demooney Road,Atlanta,GA,30349,Homeowner,Fulton 
10/03/2017,2826 Windsor Forrest Court,College Park,GA,30349,Homeowner,Fulton 
10/03/2017,282 Willis Mill Road Sw,Atlanta,GA,30311,Homeowner,Fulton 
10/03/2017,15 Gould Street Se,Atlanta,GA,30315,Homeowner,Fulton 
10/03/2017,3744 Shenfield Drive,Union City,GA,30291,Homeowner,Fulton 
10/03/2017,2356 Ridgecrest Lane,Atlanta,GA,30344,Homeowner,Fulton 
10/03/2017,157 Maribeau Square Nw,Atlanta,GA,30327,Homeowner,Fulton 
10/03/2017,2317 Sargent Place Se,Atlanta,GA,30315,Homeowner,Fulton 
10/03/2017,10835 Carrara Cove,Alpharetta,GA,30022,Homeowner,Fulton 
10/03/2017,171 Mathewson Place Sw,Atlanta,GA,30314,Homeowner,Fulton 
10/03/2017,4517 Swan Trace,College Park,GA,30349,Homeowner,Fulton 
10/03/2017,5688 Sable Way,Atlanta,GA,30349,Homeowner,Fulton 
10/03/2017,2072 Executive Drive,Duluth,GA,30096,Homeowner,Gwinnett 
10/03/2017,6159 Bellewood Ash Lane,Tucker,GA,30084,Homeowner,Gwinnett 
10/03/2017,3460 Brushy Wood Drive,Loganville,GA,30052,Homeowner,Gwinnett 
10/03/2017,216 Johns Creek Lane,Stockbridge,GA,30281,Homeowner,Henry 
10/03/2017,604 Alexis Way,Bonaire,GA,31005,Homeowner,Houston 
10/03/2017,120 Northeast Drive,Warner Robins,GA,31093,Homeowner,Houston 
10/03/2017,119 Kentshire Lane,Bonaire,GA,31005,Homeowner,Houston 
10/03/2017,121 Lavendar Lane,Perry,GA,31069,Homeowner,Houston 
10/03/2017,203 Hunters Glen,Maysville,GA,30558,Homeowner,Jackson 
10/03/2017,58 Ashwood Drive,Mansfield,GA,30055,Homeowner,Jasper 
10/03/2017,121 Buckston Trace Lane,Leesburg,GA,31763,Homeowner,Lee 
10/03/2017,617 Palmetto Trace,Hinesville,GA,31313,Homeowner,Liberty 
10/03/2017,1505 Grove Street,Valdosta,GA,31601,Homeowner,Lowndes 
10/03/2017,318 Ga Hwy 137 West,Buena Vista,GA,31803,Homeowner,Marion 
10/03/2017,3646 Stratford Drive,Columbus,GA,31906,Homeowner,Muscogee 
10/03/2017,5430 Wayne Drive,Columbus,GA,31909,Homeowner,Muscogee 
10/03/2017,3439 Doyle Avenue,Columbus,GA,31907,Homeowner,Muscogee 
10/03/2017,200 Overlook Drive,Covington,GA,30016,Homeowner,Newton 
10/03/2017,104 Deerfield Drive,Hiram,GA,30141,Homeowner,Paulding 
10/03/2017,526 Chandelle Lane,Williamson,GA,30292,Homeowner,Pike 
10/03/2017,74 Main Line Road,Rockmart,GA,30153,Homeowner,Polk 
10/03/2017,1390 Bellview Road,Rockmart,GA,30153,Homeowner,Polk 
10/03/2017,1903 Carvers Court,Hephzibah,GA,30815,Homeowner,Richmond 
10/03/2017,844 Barnes Street,Augusta,GA,30901,Homeowner,Richmond 
10/03/2017,464 Lakeside Drive,Williamson,GA,30292,Homeowner,Spalding 
10/03/2017,1128 Holly Grove Circle Ne,Dalton,GA,30721,Homeowner,Whitfield 
10/03/2017,4005 Woodline Drive,Dalton,GA,30721,Homeowner,Whitfield 
10/03/2017,5553 Strathmoor Manor Cir,Lithonia,GA,30058,Homeowner,DeKalb 
10/03/2017,2254 Silver Pines Ct,Macon,GA,31206,Homeowner,Bibb 
10/03/2017,4583 Gann Xing Sw,Smyrna,GA,30082,Homeowner,Cobb 
10/03/2017,1016 Sandy Lane Drive,Alpharetta,GA,30022,Homeowner,Fulton 
10/03/2017,1611 Ne Flat Shoals Drive,Milledgeville,GA,31061,Homeowner,Baldwin 
10/03/2017,825 Airline Store Road,Bowersville,GA,30516,Homeowner,Hart 
10/03/2017,3973 Fairfax Street,Martinez,GA,30907,Homeowner,Columbia 
10/03/2017,803 Lazy Lane,Winder,GA,30680,Homeowner,Barrow 
10/03/2017,903 Stephen Foster Lane,Macon,GA,31220,Homeowner,Bibb 
10/03/2017,127 Pine Bluff Dr,Statesboro,GA,30458,Homeowner,Bulloch 
10/03/2017,134 Borrell Blvd,St. Marys,GA,31558,Homeowner,Camden 
10/03/2017,2271 Whooping Creek Rd,Carollton,GA,30116,Homeowner,Carroll 
10/03/2017,9140 Beechwood Court,Villa Rica,GA,30180,Homeowner,Carroll 
10/03/2017,12719 Sunnybrook Road,Savannah,GA,31419,Homeowner,Chatham 
10/03/2017,461 Brickleberry Ridge,Athens,GA,30605,Homeowner,Clarke 
10/03/2017,1754 Slate Road,Conley,GA,30288,Homeowner,Clayton 
10/03/2017,4176 New Towne Dr,Powder Springs,GA,30127,Homeowner,Cobb 
10/03/2017,401 Rollins Street,Attapulgus,GA,39815,Homeowner,Decatur 
10/03/2017,3344 Springdale Ridge,Decatur,GA,30034,Homeowner,DeKalb 
10/03/2017,2392 Summerland Drive,Decatur,GA,30032,Homeowner,DeKalb 
10/03/2017,3295 Clifton Farm Drive,Decatur,GA,30034,Homeowner,DeKalb 
10/03/2017,4413 Watson Ridge Drive Unit 58,Stone Mountain,GA,30083,Homeowner,DeKalb 
10/03/2017,711 Cosmopolitan Drive Unit 717,Atlanta,GA,30324,Homeowner,Fulton 
10/03/2017,250 Pharr Road Northeast Unit 310,Atlanta,GA,30305,Homeowner,Fulton 
10/03/2017,2795 Ben Hill Road,East Point,GA,30344,Homeowner,Fulton 
10/03/2017,4151 Butternut Pl,Atlanta,GA,30349,Homeowner,Fulton 
10/03/2017,400 W Peachtree Nw 1610,Atlanta,GA,30308,Homeowner,Fulton 
10/03/2017,714 Indian Mound Rd,Brunswick,GA,31525,Homeowner,Glynn 
10/03/2017,4590 Riders Ridge Trail,Snellville,GA,30039,Homeowner,Gwinnett 
10/03/2017,3535 Sims Road,Snellville,GA,30039,Homeowner,Gwinnett 
10/03/2017,1680 Pinehurst View Drive,Grayson,GA,30017,Homeowner,Gwinnett 
10/03/2017,211 Bridgewater Dr,Mount Airy,GA,30563,Homeowner,Habersham 
10/03/2017,2361 Pinehurst Way,Gainesville,GA,30507,Homeowner,Hall 
10/03/2017,346 Norway Spruce Ct,Locust Grove,GA,30248,Homeowner,Henry 
10/03/2017,109 Atrium Drive,Warner Robins,GA,31088,Homeowner,Houston 
10/03/2017,105 Jowers Lane,Leesburg Ln,GA,31763,Homeowner,Lee 
10/03/2017,306 Magnolia Ave,Thomaston,GA,30286,Homeowner,Upson 
10/03/2017,1334 South Madison Avenue,Monroe,GA,30655,Homeowner,Walton 
10/03/2017,1900 David Drive,Dalton,GA,30720,Homeowner,Whitfield 
10/03/2017,6865 Mahonia Place,Lithonia,GA,30038,Homeowner,DeKalb 
10/03/2017,5120 Lincoln Drive,Fairburn,GA,30213,Homeowner,Fulton 
10/03/2017,1804 W. Oglethorpe Avenue,Albany,GA,31707,Homeowner,Dougherty 
10/03/2017,1502 Birdie Road,Griffin,GA,30223,Homeowner,Spalding 
10/03/2017,741 Plainview Road Southeast,Adairsville,GA,30103,Homeowner,Gordon 
10/03/2017,124 Brittaney Drive,Dallas,GA,30157,Homeowner,Paulding 
10/03/2017,107 Midway Road,Barnesville,GA,30204,Homeowner,Lamar 
10/03/2017,65 Audubon Court,Dawsonville,GA,30534,Homeowner,Dawson 
10/03/2017,120 Cherokee Rose Lane,Fayetteville,GA,30214,Homeowner,Fayette 
10/03/2017,4930 Fieldstone Bend Drive,Cumming,GA,30028,Homeowner,Forsyth 
10/03/2017,79 Old Chipley Road,Pine Mountain,GA,31822,Homeowner,Troup 
10/03/2017,224 High Ridge Court,Macon,GA,31220,Homeowner,Bibb 
10/03/2017,110 River North Circle,Atlanta,GA,30328,Homeowner,Fulton 
10/03/2017,3774 Lawrenceville Highway,Lawrenceville,GA,30044,Homeowner,Gwinnett 
10/03/2017,211 Freestone Lane,Dallas,GA,30132,Homeowner,Paulding 
10/03/2017,2071 Windsor Lane,Snellville,GA,30078,Homeowner,Gwinnett 
10/03/2017,4727 Jade Trail,Canton,GA,30115,Homeowner,Cherokee 
10/03/2017,603 East Williams Street,Rincon,GA,31326,Homeowner,Effingham 
10/03/2017,603 Vinings Estate Drive Southeast,Mableton,GA,30126,Homeowner,Cobb 
10/03/2017,145 Valley Brook Trail,Jonesboro,GA,30238,Homeowner,Fayette 
10/03/2017,2033 Brannon Drive,Austell,GA,30106,Homeowner,Cobb 
10/03/2017,480 Wrens Nest Court,Stone Mountain,GA,30087,Homeowner,DeKalb 
10/03/2017,5715 Quail Mountain Trail,Gainesville,GA,30506,Homeowner,Forsyth 
10/03/2017,7228 Columbus Road,Lizella,GA,31052,Homeowner,Bibb 
10/03/2017,1945 Twin Oaks Drive,Milledgeville,GA,31061,Homeowner,Baldwin 
10/03/2017,1661 Silvergrass Lane,Grayson,GA,30017,Homeowner,Gwinnett 
10/03/2017,217 Park View Court,Savannah,GA,31419,Homeowner,Chatham 
10/03/2017,860 Pine Shadow Lane,Winder,GA,30680,Homeowner,Barrow 
10/03/2017,1940 New Mexico Street,Savannah,GA,31404,Homeowner,Chatham 
10/03/2017,529 Gray Drive,Martinez,GA,30907,Homeowner,Columbia 
10/03/2017,188 Lakeshore Drive South,Hamilton,GA,31811,Homeowner,Harris 
10/03/2017,3014 New Haven Lane,Villa Rica,GA,30180,Homeowner,Douglas 
10/03/2017,203 F Street,Thomaston,GA,30286,Homeowner,Upson 
10/03/2017,113 Royal Lane,Pooler,GA,31322,Homeowner,Chatham 
10/03/2017,124 Yellow Jasmine Court,Pooler,GA,31322,Homeowner,Chatham 
